report_date,Property,ADJUSTED_GROSS_REVENUE,ADMISSIONS,WIN_PER_CAPITA,CASINO_SQUARE_FOOTAGE,AVG_DAILY_WIN_PER_SQUARE_FOOT,TABLE_DROP,TABLE_REVENUE,TABLE_REVENUE_PERCENTAGE,NUMBER_OF_TABLE_GAMES,AVG_DAILY_WIN_PER_TABLE_GAME,SLOT_DROP,SLOT_COIN_IN,SLOT_REVENUE,SLOT_REVENUE_PERCENTAGE,NUMBER_OF_SLOT_MACHINES,AVG_DAILY_WIN_PER_SLOT_MACHINE,CITY_TAX,COUNTY_TAX,ENDOWMENT_FUND,STATE_MISC._FUND,STATE_TAX,COVID,BLACKJACK_TABLE_DROP,BLACKJACK_TABLE_REVENUE,BLACKJACK_TABLE_REVENUE_PERCENTAGE,BLACKJACK_NUMBER_OF_TABLE_GAMES,CRAPS_TABLE_DROP,CRAPS_TABLE_REVENUE,CRAPS_TABLE_REVENUE_PERCENTAGE,CRAPS_NUMBER_OF_TABLE_GAMES,ROULETTE_TABLE_DROP,ROULETTE_TABLE_REVENUE,ROULETTE_TABLE_REVENUE_PERCENTAGE,ROULETTE_NUMBER_OF_TABLE_GAMES,MISSISSIPPI_STUD_TABLE_DROP,MISSISSIPPI_STUD_TABLE_REVENUE,MISSISSIPPI_STUD_TABLE_REVENUE_PERCENTAGE,MISSISSIPPI_STUD_NUMBER_OF_TABLE_GAMES,ULTIMATE_TEXAS_HOLD'EM_TABLE_DROP,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE_PERCENTAGE,ULTIMATE_TEXAS_HOLD'EM_NUMBER_OF_TABLE_GAMES,PAI_GOW_POKER_TABLE_DROP,PAI_GOW_POKER_TABLE_REVENUE,PAI_GOW_POKER_TABLE_REVENUE_PERCENTAGE,PAI_GOW_POKER_NUMBER_OF_TABLE_GAMES,ELECTRONIC_TABLE_GAMES_TABLE_DROP,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE_PERCENTAGE,ELECTRONIC_TABLE_GAMES_NUMBER_OF_TABLE_GAMES,OTHER_TABLE_DROP,OTHER_TABLE_REVENUE,OTHER_TABLE_REVENUE_PERCENTAGE,OTHER_NUMBER_OF_TABLE_GAMES,POKER_TABLE_DROP,POKER_TABLE_REVENUE,POKER_TABLE_REVENUE_PERCENTAGE,POKER_NUMBER_OF_TABLE_GAMES,OTHER_SLOTS_SLOT_COIN_IN,OTHER_SLOTS_SLOT_REVENUE,OTHER_SLOTS_SLOT_REVENUE_PERCENTAGE,OTHER_SLOTS_NUMBER_OF_SLOT_MACHINES,0.01_SLOTS_SLOT_COIN_IN,0.01_SLOTS_SLOT_REVENUE,0.01_SLOTS_SLOT_REVENUE_PERCENTAGE,0.01_SLOTS_NUMBER_OF_SLOT_MACHINES,0.05_SLOTS_SLOT_COIN_IN,0.05_SLOTS_SLOT_REVENUE,0.05_SLOTS_SLOT_REVENUE_PERCENTAGE,0.05_SLOTS_NUMBER_OF_SLOT_MACHINES,0.25_SLOTS_SLOT_COIN_IN,0.25_SLOTS_SLOT_REVENUE,0.25_SLOTS_SLOT_REVENUE_PERCENTAGE,0.25_SLOTS_NUMBER_OF_SLOT_MACHINES,1.00_SLOTS_SLOT_COIN_IN,1.00_SLOTS_SLOT_REVENUE,1.00_SLOTS_SLOT_REVENUE_PERCENTAGE,1.00_SLOTS_NUMBER_OF_SLOT_MACHINES,2.00_SLOTS_SLOT_COIN_IN,2.00_SLOTS_SLOT_REVENUE,2.00_SLOTS_SLOT_REVENUE_PERCENTAGE,2.00_SLOTS_NUMBER_OF_SLOT_MACHINES,5.00_SLOTS_SLOT_COIN_IN,5.00_SLOTS_SLOT_REVENUE,5.00_SLOTS_SLOT_REVENUE_PERCENTAGE,5.00_SLOTS_NUMBER_OF_SLOT_MACHINES,10.00_SLOTS_SLOT_COIN_IN,10.00_SLOTS_SLOT_REVENUE,10.00_SLOTS_SLOT_REVENUE_PERCENTAGE,10.00_SLOTS_NUMBER_OF_SLOT_MACHINES,25.00_SLOTS_SLOT_COIN_IN,25.00_SLOTS_SLOT_REVENUE,25.00_SLOTS_SLOT_REVENUE_PERCENTAGE,25.00_SLOTS_NUMBER_OF_SLOT_MACHINES,100.00_SLOTS_SLOT_COIN_IN,100.00_SLOTS_SLOT_REVENUE,100.00_SLOTS_SLOT_REVENUE_PERCENTAGE,100.00_SLOTS_NUMBER_OF_SLOT_MACHINES
2018-10-01,Diamond Jo - Worth,6853306,81209,84,36133,6,2516701,548548,21.8,34,520,41553072,65549864,6304758,9.62,904,225,34266,34266,54826,13707,1370660,,924337,123945,13.41,12,682691,129127,18.91,3,109005,10680,9.8,3,40503,16772,41.41,1,82353,31056,37.71,1,32724,21436,65.51,1,298746,50510,16.91,2,285392,104072,36.47,4,60950,60950,100.0,7,1572037.0,133303.0,8.48,31.0,45133318.0,4949772.0,10.97,685.0,2740649.0,158983.0,5.8,44.0,7344228.0,401070.0,5.46,84.0,5262647.0,360314.0,6.85,34.0,0.0,0.0,0.0,0.0,3496985.0,301316.0,8.62,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,Grand Falls Casino Resort,5027076,76633,66,42042,4,3157771,854979,27.08,38,726,25319407,43149629,4172097,9.67,763,176,25135,25135,40217,10054,1005414,,1450128,295202,20.36,18,445328,160512,36.04,2,184312,66372,36.01,3,418755,147752,35.28,2,335742,92502,27.55,1,140001,28384,20.27,1,142825,23575,16.51,3,0,0,0.0,0,40680,40680,100.0,8,0.0,0.0,0.0,0.0,33648977.0,3427579.0,10.19,609.0,61087.0,2540.0,4.16,2.0,2849148.0,224545.0,7.88,83.0,4430390.0,388828.0,8.78,54.0,0.0,0.0,0.0,0.0,1582402.0,106982.0,6.76,11.0,239050.0,16390.0,6.86,2.0,338575.0,38013.0,11.23,2.0,0.0,0.0,0.0,0.0
2018-10-01,Hard Rock Casino,6049212,118018,51,41800,5,2814253,742488,26.38,28,855,31438540,54969280,5306724,9.65,894,191,30246,30246,48394,12098,1209840,,1573491,373648,23.75,17,353717,147385,41.67,3,177434,42021,23.68,2,387648,96452,24.88,2,220909,67506,30.56,2,76204,4323,5.67,1,0,0,0.0,0,24850,11153,44.88,1,0,0,0.0,0,598329.0,34618.0,5.79,6.0,39528794.0,4381038.0,11.08,702.0,2306822.0,168710.0,7.31,42.0,2495274.0,162746.0,6.52,40.0,8267851.0,500727.0,6.06,89.0,0.0,0.0,0.0,0.0,1429850.0,54870.0,3.84,9.0,198060.0,38290.0,19.33,4.0,144300.0,34275.0,23.75,2.0,0.0,0.0,0.0,0.0
2018-10-01,Harrah's Council Bluffs Casino & Hotel,6244688,85337,73,21405,9,3549187,948920,26.74,22,1391,27424070,48757234,5295768,10.86,545,313,31223,31223,49957,12489,1248936,,1363923,397476,29.14,12,614469,151589,24.67,1,371065,83873,22.6,2,0,0,0.0,0,0,0,0.0,0,137256,34590,25.2,1,729939,149238,20.45,3,332535,132154,39.74,3,0,0,0.0,0,685830.0,89002.0,12.98,3.0,32239663.0,3804387.0,11.8,381.0,3832082.0,285747.0,7.46,44.0,5113302.0,355523.0,6.95,59.0,5446827.0,569329.0,10.45,45.0,0.0,0.0,0.0,0.0,1113280.0,140330.0,12.61,10.0,0.0,0.0,0.0,0.0,326250.0,51450.0,15.77,3.0,0.0,0.0,0.0,0.0
2018-10-01,Horseshoe Casino Council Bluffs,14134335,154088,92,59931,8,9629374,2324446,24.14,69,1087,68208251,114741921,11809889,10.29,1378,276,70672,70672,113075,28269,3109551,,2937524,624775,21.27,28,2036660,237855,11.68,5,852484,210115,24.65,5,522383,174551,33.41,2,513929,174266,33.91,2,422255,135097,31.99,3,0,0,0.0,0,2056047,479695,23.33,6,288092,288092,100.0,18,2362455.0,240398.0,10.18,13.0,69067651.0,8436439.0,12.21,930.0,8750059.0,599130.0,6.85,69.0,18610095.0,1033481.0,5.55,201.0,12714786.0,1192085.0,9.38,135.0,0.0,0.0,0.0,0.0,2359935.0,163156.0,6.91,20.0,517790.0,70750.0,13.66,4.0,247450.0,62350.0,25.2,4.0,111700.0,12100.0,10.83,2.0
2018-10-01,Isle Casino Hotel Waterloo,6577941,75828,87,40286,5,3481372,644743,18.52,38,547,41627436,57120642,5933198,10.39,918,208,32890,32890,52623,13156,1315586,,1234503,167571,13.57,10,239149,70876,29.64,2,18191,4803,26.4,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,263301,54468,20.69,15,1726228,347025,20.1,10,0,0,0.0,0,1045049.0,109041.0,10.43,21.0,39649676.0,4513824.0,11.38,660.0,2024295.0,177769.0,8.78,44.0,3765000.0,283374.0,7.53,97.0,8858773.0,695737.0,7.85,80.0,99774.0,8068.0,8.09,1.0,1163555.0,52800.0,4.54,11.0,286420.0,27620.0,9.64,2.0,228100.0,64965.0,28.48,2.0,0.0,0.0,0.0,0.0
2018-10-01,Isle of Capri - Bettendorf,5391303,73198,74,36659,5,2133477,402385,18.86,20,649,37117573,52093453,4988918,9.58,971,166,26956,26956,43130,10783,1078257,,974914,164196,16.84,10,229492,46821,20.4,1,217991,51447,23.6,2,152027,49821,32.77,1,63477,23362,36.8,1,60029,13692,22.81,1,187747,25454,13.56,2,247800,27592,11.13,2,0,0,0.0,0,566044.0,43587.0,7.7,10.0,33626316.0,3680222.0,10.94,657.0,3020141.0,208339.0,6.9,29.0,6470926.0,448456.0,6.93,117.0,6640205.0,494694.0,7.45,136.0,53326.0,7560.0,14.18,2.0,1393990.0,90480.0,6.49,15.0,145630.0,21920.0,15.05,3.0,176875.0,37500.0,21.2,2.0,0.0,0.0,0.0,0.0
2018-10-01,Lakeside Casino,3809324,40948,93,26199,5,845045,170836,20.22,12,459,23285372,32177608,3638488,11.31,622,189,19047,19047,30474,7619,761862,,364665,63870,17.51,6,153797,15233,9.9,1,0,0,0.0,0,114959,50903,44.28,1,0,0,0.0,0,124294,20437,16.44,2,84865,20612,24.29,1,2465,219,8.88,1,0,0,0.0,0,326822.0,18529.0,5.67,2.0,24507154.0,3007535.0,12.27,501.0,482823.0,32887.0,6.81,17.0,2956823.0,249027.0,8.42,77.0,2243711.0,213918.0,9.53,14.0,0.0,0.0,0.0,0.0,956345.0,79414.0,8.3,7.0,272680.0,42403.0,15.55,3.0,431250.0,5225.0,1.21,1.0,0.0,0.0,0.0,0.0
2018-10-01,Prairie Meadows Racetrack & Casino,16509687,245980,67,82346,6,8327488,2148104,25.8,47,1474,114426778,169683670,14361583,8.46,1688,274,82548,82548,132077,33019,3632129,,3117334,718194,23.04,21,886117,217646,24.56,3,552029,150553,27.27,3,561252,174889,31.16,2,379319,108527,28.61,2,395424,39169,9.91,2,635919,84636,13.31,1,1604121,458517,28.58,4,195973,195973,100.0,9,3145081.0,42285.0,1.34,3.0,96855310.0,10203036.0,10.53,1229.0,8518990.0,461173.0,5.41,81.0,10071434.0,573699.0,5.7,110.0,41871301.0,2617361.0,6.25,224.0,891589.0,50341.0,5.65,5.0,6199400.0,326280.0,5.26,28.0,971740.0,727.0,0.07,4.0,772725.0,36680.0,4.75,3.0,386100.0,51455.0,13.33,1.0
2018-10-01,Q Casino,4006104,67352,59,47877,3,1737782,236094,13.59,20,381,27274014,40915513,3770010,9.21,833,146,20030,20030,32049,8012,801218,,834190,2314,0.28,9,195230,30884,15.82,1,40874,12168,29.77,1,161123,45737,28.39,1,137035,54283,39.61,1,85404,26062,30.52,1,103638,12814,12.36,1,169009,45181,26.73,3,11279,11279,100.0,2,0.0,0.0,0.0,0.0,29605438.0,3073594.0,10.38,633.0,1621751.0,103590.0,6.39,37.0,4838448.0,281631.0,5.82,90.0,4513846.0,276207.0,6.12,69.0,0.0,0.0,0.0,0.0,336030.0,34988.0,10.41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,Rhythm City Casino,5539484,93669,59,37917,5,2179213,477279,21.9,29,531,37284911,53659914,5062205,9.43,804,203,27697,27697,44316,11079,1107896,,1009500,135593,13.43,11,288869,82888,28.69,2,107534,38294,35.61,2,157814,48997,31.05,1,191754,65997,34.42,1,67876,9216,13.58,1,259969,50374,19.38,3,66663,16686,25.03,2,29234,29234,100.0,6,0.0,0.0,0.0,0.0,38043924.0,4038204.0,10.61,621.0,2312148.0,146620.0,6.34,30.0,4409388.0,281941.0,6.39,80.0,6137678.0,428720.0,6.99,55.0,441266.0,13900.0,3.15,5.0,1205615.0,74274.0,6.16,8.0,637840.0,40140.0,6.29,3.0,472055.0,38406.0,8.14,2.0,0.0,0.0,0.0,0.0
2018-10-01,Riverside Casino and Golf Resort,7326903,144513,51,51955,5,3742623,822166,21.97,41,647,49302764,67399834,6504737,9.65,887,237,36634,36634,58615,14654,1465378,,1462386,254018,17.37,18,437279,61714,14.11,2,251263,75615,30.09,3,400883,109383,27.29,2,255499,66286,25.94,2,91093,21374,23.46,1,601157,106928,17.79,2,177698,61483,34.6,1,65365,65365,100.0,10,2919469.0,167037.0,5.72,12.0,42263422.0,4688276.0,11.09,565.0,5535501.0,324521.0,5.86,77.0,9298122.0,711406.0,7.65,166.0,4533003.0,431132.0,9.51,33.0,284332.0,4052.0,1.43,4.0,1838845.0,131590.0,7.16,24.0,525440.0,23425.0,4.46,4.0,201700.0,23298.0,11.55,2.0,0.0,0.0,0.0,0.0
2018-10-01,Wild Rose - Clinton,2342413,42832,55,19681,4,594190,87200,14.68,11,256,16598445,24197729,2255213,9.32,556,131,11712,11712,18739,4685,468480,,250571,46049,18.38,5,66773,10123,15.16,1,0,0,0.0,0,46304,4852,10.48,1,87887,21242,24.17,1,0,0,0.0,0,133646,22808,17.07,2,9009,2372,26.33,1,0,0,0.0,0,174993.0,17690.0,10.11,1.0,17874268.0,1794614.0,10.04,423.0,1291356.0,67284.0,5.21,26.0,1754865.0,138346.0,7.88,60.0,2254162.0,157259.0,6.98,37.0,0.0,0.0,0.0,0.0,734260.0,74067.0,10.09,8.0,0.0,0.0,0.0,0.0,113825.0,5953.0,5.23,1.0,0.0,0.0,0.0,0.0
2018-10-01,Wild Rose - Emmetsburg,2326040,29390,79,16790,4,535599,145215,27.11,11,426,15384224,23457951,2180825,9.3,479,147,11630,11630,18608,4652,465205,,295942,77728,26.26,5,8961,3258,36.36,1,0,0,0.0,0,35627,17479,49.06,1,26940,12651,46.96,1,20767,3663,17.64,1,147362,30436,20.65,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,16308208.0,1677696.0,10.29,356.0,733123.0,56064.0,7.65,18.0,1930531.0,143382.0,7.43,46.0,3803717.0,288738.0,7.59,50.0,0.0,0.0,0.0,0.0,645482.0,8375.0,1.3,8.0,36890.0,6570.0,17.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,Wild Rose - Jefferson,2262462,35066,65,16686,4,960147,228380,23.79,14,526,13892120,21683898,2034082,9.38,509,129,11312,11312,18100,4525,452489,,421717,85626,20.3,8,23824,9750,40.93,1,0,0,0.0,0,149987,54127,36.09,1,86795,23837,27.46,1,33613,15810,47.04,1,244211,39230,16.06,2,0,0,0.0,0,0,0,0.0,0,160248.0,14479.0,9.04,4.0,14648102.0,1573764.0,10.74,371.0,609105.0,57101.0,9.37,28.0,1967527.0,140939.0,7.16,49.0,3909341.0,206263.0,5.28,53.0,0.0,0.0,0.0,0.0,267825.0,35096.0,13.1,3.0,121750.0,6440.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Ameristar II,13192458,125282,105,35125,13,6057881,1478386,24.4,25,1971,74006128,115186394,11714072,10.17,1582,247,65962,65962,105540,26385,2638490,,2188423,489586,22.37,13,869580,242196,27.85,2,474868,164631,34.67,2,0,0,0.0,0,520098,118773,22.84,3,0,0,0.0,0,0,0,0.0,0,2004912,463200,23.1,5,0,0,0.0,0,645430.0,64566.0,10.0,5.0,84221816.0,9467716.0,11.24,1309.0,2279437.0,220321.0,9.67,29.0,10354904.0,591781.0,5.71,119.0,15111163.0,1107416.0,7.33,99.0,415249.0,42994.0,10.35,4.0,1261095.0,82325.0,6.53,11.0,375300.0,46034.0,12.27,2.0,282700.0,46119.0,16.31,2.0,239300.0,44800.0,18.72,2.0
2018-11-01,Casino Queen - Marquette,1612407,14900,108,17514,3,196205,33224,16.93,9,123,11676406,16219593,1579183,9.74,506,104,8062,8062,12899,3225,322478,,67190,4134,6.15,4,0,0,0.0,0,0,0,0.0,0,21985,3213,14.61,1,30202,12778,42.31,1,0,0,0.0,0,76828,13099,17.05,3,0,0,0.0,0,0,0,0.0,0,21526.0,4333.0,20.13,4.0,11938747.0,1265400.0,10.6,362.0,650677.0,52121.0,8.01,34.0,1272769.0,93322.0,7.33,48.0,2032729.0,140962.0,6.93,52.0,0.0,0.0,0.0,0.0,303145.0,23045.0,7.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Catfish Bend Casino,3255869,46808,70,24353,4,1036321,333996,32.23,25,445,18538911,29653017,2921873,9.85,607,160,16279,16279,26047,6512,651172,,401879,128729,32.03,10,150182,30508,20.31,2,42196,11074,26.24,1,75757,35200,46.46,1,70066,23922,34.14,1,103876,15047,14.49,2,0,0,0.0,0,166647,63798,38.28,3,25718,25718,100.0,5,5407232.0,507116.0,9.38,7.0,15988925.0,1798814.0,11.25,454.0,252204.0,25688.0,10.19,51.0,3148735.0,217191.0,6.9,71.0,3624376.0,302598.0,8.35,18.0,0.0,0.0,0.0,0.0,1231545.0,70466.0,5.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Diamond Jo - Dubuque,5142261,70730,73,43508,4,2064610,423757,20.52,20,706,31963747,50800340,4718504,9.29,916,172,25711,25711,41138,10284,1028450,,966212,165116,17.09,10,315498,67403,21.36,2,124574,35382,28.4,1,0,0,0.0,0,0,0,0.0,0,61518,19802,32.19,1,112010,21919,19.57,1,484798,153739,31.71,5,0,0,0.0,0,303417.0,29415.0,9.69,9.0,34989429.0,3765522.0,10.76,716.0,4376818.0,229659.0,5.25,47.0,4232851.0,255238.0,6.03,82.0,5137700.0,360015.0,7.01,46.0,0.0,0.0,0.0,0.0,1760125.0,78655.0,4.47,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Diamond Jo - Worth,6929518,80579,86,36133,6,2902055,815425,28.1,33,824,40370977,63941046,6114093,9.56,908,224,34648,34648,55436,13859,1385902,,1067710,218204,20.44,12,837611,264390,31.56,3,114689,45327,39.52,3,0,0,0.0,0,92497,26726,28.89,1,46323,23145,49.96,1,345046,48041,13.92,2,324158,115571,35.65,4,74021,74021,100.0,7,1621626.0,159158.0,9.81,30.0,44255716.0,4898068.0,11.07,692.0,2612091.0,158966.0,6.09,42.0,6667579.0,372372.0,5.58,84.0,5360169.0,349879.0,6.53,34.0,0.0,0.0,0.0,0.0,3423865.0,175650.0,5.13,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Grand Falls Casino Resort,4924262,76705,64,42042,4,3433770,653752,19.04,37,589,25394814,44123207,4270510,9.68,764,186,24621,24621,39394,9848,984850,,1786914,257549,14.41,18,400375,83667,20.9,2,171698,53931,31.41,3,405583,99230,24.47,2,366406,43353,11.83,1,146867,44143,30.06,1,105313,21263,20.19,2,0,0,0.0,0,50614,50616,100.0,8,0.0,0.0,0.0,0.0,34775023.0,3446801.0,9.91,609.0,149475.0,17084.0,11.43,2.0,2640778.0,239479.0,9.07,83.0,4458282.0,382594.0,8.58,55.0,0.0,0.0,0.0,0.0,1360219.0,149695.0,11.01,11.0,424380.0,33610.0,7.92,2.0,315050.0,1247.0,0.4,2.0,0.0,0.0,0.0,0.0
2018-11-01,Hard Rock Casino,6090400,123277,49,41800,5,2876220,674784,23.46,28,803,31895277,54815556,5415616,9.88,894,202,30452,30452,48723,12181,1218077,,1460038,283883,19.44,17,433062,125030,28.87,3,235223,69942,29.73,2,419947,105804,25.19,2,198106,64738,32.68,2,105308,17020,16.16,1,0,0,0.0,0,24536,8367,34.1,1,0,0,0.0,0,549420.0,14286.0,2.6,6.0,39801897.0,4389540.0,11.03,702.0,2122020.0,193501.0,9.12,42.0,2350164.0,164682.0,7.01,40.0,8040870.0,595953.0,7.41,89.0,0.0,0.0,0.0,0.0,1519195.0,23289.0,1.53,9.0,239940.0,19115.0,7.97,4.0,192050.0,15250.0,7.94,2.0,0.0,0.0,0.0,0.0
2018-11-01,Harrah's Council Bluffs Casino & Hotel,5326730,80323,66,21405,8,3385282,739366,21.84,22,1120,24792719,46010028,4587364,9.97,545,281,26634,26634,42614,10653,1065344,,1295992,301777,23.29,12,613819,105616,17.21,1,370351,97702,26.38,2,0,0,0.0,0,0,0,0.0,0,121622,38305,31.5,1,679099,79093,11.65,3,304399,116873,38.39,3,0,0,0.0,0,503876.0,66075.0,13.11,3.0,29610078.0,3366366.0,11.37,381.0,3877577.0,227439.0,5.87,44.0,4855333.0,318556.0,6.56,59.0,5908144.0,529363.0,8.96,45.0,0.0,0.0,0.0,0.0,1026770.0,109315.0,10.65,10.0,0.0,0.0,0.0,0.0,228250.0,29750.0,13.03,3.0,0.0,0.0,0.0,0.0
2018-11-01,Horseshoe Casino Council Bluffs,12573216,138265,91,59931,7,9517255,2226770,23.4,65,1142,60848380,101721825,10346446,10.17,1377,250,62866,62866,100586,25146,2766105,,3130955,686279,21.92,24,1811429,333642,18.42,5,756506,153378,20.27,5,490891,176254,35.9,2,463435,72421,15.63,2,413704,131062,31.68,3,0,0,0.0,0,2188910,412309,18.84,6,261425,261425,100.0,18,2045980.0,149153.0,7.29,13.0,61503707.0,7509107.0,12.21,930.0,7273252.0,434671.0,5.98,68.0,16345964.0,930136.0,5.69,202.0,11582077.0,1153459.0,9.96,134.0,0.0,0.0,0.0,0.0,2324435.0,126525.0,5.44,20.0,343860.0,37270.0,10.84,4.0,256550.0,22525.0,8.78,4.0,46000.0,16400.0,35.65,2.0
2018-11-01,Isle Casino Hotel Waterloo,6925437,76055,91,40286,6,3477047,810007,23.3,38,711,41874644,59515817,6115430,10.28,922,221,34627,34627,55403,13851,1385085,,1342050,180249,13.43,10,263428,44883,17.04,2,27955,8338,29.83,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,286022,58074,20.3,15,1557592,518463,33.29,10,0,0,0.0,0,965177.0,112249.0,11.63,21.0,41823449.0,4727722.0,11.3,664.0,1744997.0,146925.0,8.42,44.0,3793177.0,307168.0,8.1,97.0,9464677.0,718802.0,7.59,80.0,69600.0,6058.0,8.7,1.0,1077995.0,73725.0,6.84,11.0,191820.0,21129.0,11.02,2.0,384925.0,43910.0,11.41,2.0,0.0,0.0,0.0,0.0
2018-11-01,Isle of Capri - Bettendorf,5310925,64344,83,36659,5,2004952,392691,19.59,17,770,34564189,49386286,4918234,9.96,972,169,26555,26555,42487,10622,1062184,,933510,171084,18.33,7,218562,42223,19.32,1,152239,34578,22.71,2,156680,21898,13.98,1,49086,9612,19.58,1,74332,33443,44.99,1,210794,45278,21.48,2,209749,34575,16.48,2,0,0,0.0,0,605938.0,31898.0,5.26,10.0,31289154.0,3560379.0,11.38,657.0,2574950.0,187365.0,7.28,29.0,6149752.0,411836.0,6.7,119.0,6852075.0,614598.0,8.97,135.0,50742.0,2673.0,5.27,2.0,1383590.0,67595.0,4.89,15.0,274010.0,37240.0,13.59,3.0,206075.0,4650.0,2.26,2.0,0.0,0.0,0.0,0.0
2018-11-01,Lakeside Casino,3470925,37119,94,26199,4,822384,205450,24.98,13,527,21354975,30243449,3265475,10.8,622,175,17355,17355,27767,6942,694183,,304089,79096,26.01,6,136941,47835,34.93,1,0,0,0.0,0,123209,27631,22.43,1,13241,4783,36.12,1,128913,34534,26.79,2,115109,11151,9.69,1,882,420,47.62,1,0,0,0.0,0,243699.0,8985.0,3.69,2.0,22527975.0,2657032.0,11.79,501.0,420243.0,22789.0,5.42,17.0,2691779.0,223540.0,8.3,77.0,2406683.0,195822.0,8.14,14.0,0.0,0.0,0.0,0.0,1141765.0,84806.0,7.43,7.0,322430.0,27406.0,8.5,3.0,488875.0,45095.0,9.22,1.0,0.0,0.0,0.0,0.0
2018-11-01,Prairie Meadows Racetrack & Casino,16503108,232148,71,82346,7,8087515,2048852,25.33,50,1366,117362368,174290764,14454256,8.29,1669,289,82515,82515,132025,33006,3630681,,3266042,579046,17.73,23,859693,255745,29.75,3,569603,158781,27.88,3,601516,176267,29.3,2,379414,110438,29.11,2,358906,98159,27.35,2,509987,87633,17.18,2,1344359,384788,28.62,4,197995,197995,100.0,9,4454092.0,357336.0,8.02,9.0,99507164.0,10476868.0,10.53,1223.0,8884950.0,348230.0,3.92,74.0,9877781.0,622178.0,6.3,104.0,42780391.0,2308020.0,5.4,218.0,658221.0,13314.0,2.02,5.0,6211735.0,340878.0,5.49,28.0,844780.0,21441.0,2.54,4.0,575350.0,58894.0,10.24,3.0,496300.0,23393.0,4.71,1.0
2018-11-01,Q Casino,4034564,59608,68,47877,3,1648107,343040,20.81,20,572,25413827,38723499,3691524,9.53,833,148,20173,20173,32276,8069,806909,,746755,98491,13.19,9,182087,73983,40.63,1,38748,7750,20.0,1,149344,38606,25.85,1,179309,27273,15.21,1,81607,30068,36.84,1,93199,12401,13.31,1,162867,40277,24.73,3,14191,14191,100.0,2,0.0,0.0,0.0,0.0,27991951.0,3044593.0,10.88,633.0,1529802.0,93735.0,6.13,37.0,4634835.0,245133.0,5.29,90.0,4288306.0,267401.0,6.24,69.0,0.0,0.0,0.0,0.0,278605.0,40662.0,14.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,Rhythm City Casino,5542750,93575,59,37917,5,2306211,514470,22.31,29,591,35582117,51349891,5028280,9.79,804,208,27714,27714,44342,11085,1108548,,1088268,175551,16.13,11,352399,94864,26.92,2,113397,24571,21.67,2,141932,25323,17.84,1,177484,68625,38.67,1,69384,15798,22.77,1,276803,60527,21.87,3,53100,15767,29.69,2,33444,33444,100.0,6,0.0,0.0,0.0,0.0,37877419.0,4071045.0,10.75,624.0,1889315.0,147522.0,7.81,30.0,4177643.0,287385.0,6.88,80.0,5089814.0,389916.0,7.66,52.0,562590.0,25055.0,4.45,5.0,1220645.0,83738.0,6.86,8.0,319590.0,29500.0,9.23,3.0,212875.0,5881.0,2.76,2.0,0.0,0.0,0.0,0.0
2018-11-01,Riverside Casino and Golf Resort,7108191,129318,55,51955,5,3435851,752345,21.9,41,612,46254377,64617089,6355846,9.84,899,236,35541,35541,56865,14216,1421635,,1312771,186336,14.19,18,393016,95999,24.43,2,281404,61287,21.78,3,430440,147503,34.27,2,291282,95080,32.64,2,86319,12383,14.35,1,489574,63908,13.05,2,78857,17661,22.4,1,72188,72188,100.0,10,2985527.0,236040.0,7.91,12.0,40535798.0,4677785.0,11.54,569.0,5501542.0,301028.0,5.47,75.0,8516966.0,671905.0,7.89,173.0,4526239.0,304797.0,6.73,36.0,313662.0,26764.0,8.53,4.0,1810235.0,100828.0,5.57,24.0,287120.0,29324.0,10.21,4.0,140000.0,7375.0,5.27,2.0,0.0,0.0,0.0,0.0
