report_date,property,sports_wagering_net_receipts,sports_wagering_handle,sports_wagering_payouts,retail_net_receipts,retail_handle,retail_payouts,internet_net_receipts,internet_handle,internet_payouts,state_tax
2022-11-01,Riverside Casino and Golf Resort,99520.94,1706869.63,1607348.69,34140.54,432409.92,398269.38,65380.4,1274459.71,1209079.31,6717.66
2022-11-01,Wild Rose - Clinton,1476802.81,27254993.34,25778190.53,14260.49,174660.41,160399.92,1462542.32,27080332.93,25617790.61,99684.19
2022-11-01,Wild Rose - Emmetsburg,1414344.38,22691360.68,21277016.3,12579.85,113048.1,100468.25,1401764.53,22578312.58,21176548.05,95468.25
2022-11-01,Wild Rose - Jefferson,1830620.23,38225881.89,36395261.66,34718.65,94858.88,60140.23,1795901.58,38131023.01,36335121.43,123566.87
2022-12-01,Ameristar II,1222001.86,12401645.53,11179643.67,834254.55,5230431.12,4396176.57,387747.31,7171214.41,6783467.1,82485.13
2022-12-01,Casino Queen - Marquette,-67.27,0.0,67.27,-67.27,0.0,67.27,0.0,0.0,0.0,0.0
2022-12-01,Catfish Bend Casino,606791.79,5828671.44,5221879.65,68055.65,350962.5,282906.85,538736.14,5477708.94,4938972.8,40958.45
2022-12-01,Diamond Jo - Dubuque,5230245.78,51321749.33,46091503.55,115755.0,663853.75,548098.75,5114490.78,50657895.58,45543404.8,353041.59
2022-12-01,Diamond Jo - Worth,2283978.22,26048410.8,23764432.58,522765.5,5931435.75,5408670.25,1761212.72,20116975.05,18355762.33,154168.53
2022-12-01,Grand Falls Casino Resort,328404.01,3650378.84,3321974.83,290834.67,1961764.78,1670930.11,37569.34,1688614.06,1651044.72,0.0
2022-12-01,Hard Rock Casino,240359.89,2000849.89,1760490.0,129885.73,885909.45,756023.72,110474.16,1114940.44,1004466.28,16224.29
2022-12-01,Harrah's Council Bluffs Casino & Hotel,387598.99,4131476.67,3743877.68,88011.43,453787.48,365776.05,299587.56,3677689.19,3378101.63,0.0
2022-12-01,Horseshoe Casino Council Bluffs,839582.76,8777038.42,7937455.66,464804.25,4048871.15,3584066.9,374778.51,4728167.27,4353388.76,56671.84
2022-12-01,Isle Casino Hotel Waterloo,642736.13,8107526.23,7464790.1,64689.84,227031.49,162341.65,578046.29,7880494.74,7302448.45,43384.69
2022-12-01,Isle of Capri - Bettendorf,510384.54,5896432.82,5386048.28,79824.35,579102.0,499277.65,430560.19,5317330.82,4886770.63,34450.96
2022-12-01,Lakeside Casino,32124.63,811076.06,778951.43,4871.83,144752.23,139880.4,27252.8,666323.83,639071.03,2168.41
2022-12-01,Prairie Meadows Racetrack & Casino,1920287.94,19628918.73,17708630.79,169426.5,887161.8,717735.3,1750861.44,18741756.93,16990895.49,129619.44
2022-12-01,Q Casino,87589.48,840758.68,753169.2,44558.95,435974.3,391415.35,43030.53,404784.38,361753.85,5912.29
2022-12-01,Rhythm City Casino,122700.18,759182.87,636482.69,78308.37,506894.18,428585.81,44391.81,252288.69,207896.88,8282.26
2022-12-01,Riverside Casino and Golf Resort,210192.71,1473958.23,1263765.52,68970.41,371779.14,302808.73,141222.3,1102179.09,960956.79,14188.01
2022-12-01,Wild Rose - Clinton,1862406.88,24438124.52,22575717.64,35542.72,135825.0,100282.28,1826864.16,24302299.52,22475435.36,125712.46
2022-12-01,Wild Rose - Emmetsburg,1693519.01,19718234.85,18024715.84,22197.46,105656.13,83458.67,1671321.55,19612578.72,17941257.17,114312.53
2022-12-01,Wild Rose - Jefferson,2524686.4,34115135.71,31590449.31,20037.17,103354.76,83317.59,2504649.23,34011780.95,31507131.72,170416.33
2023-01-01,Ameristar II,879869.57,12122110.85,11242241.28,496078.38,5084753.68,4588675.3,383791.19,7037357.17,6653565.98,59391.2
2023-01-01,Casino Queen - Marquette,-29.32,0.0,29.32,-29.32,0.0,29.32,0.0,0.0,0.0,0.0
2023-01-01,Catfish Bend Casino,527027.05,5611942.9,5084915.85,64842.4,356305.1,291462.7,462184.65,5255637.8,4793453.15,35574.33
2023-01-01,Diamond Jo - Dubuque,5845914.5,56112891.57,50266977.07,4874.5,986847.25,981972.75,5841040.0,55126044.32,49285004.32,394599.23
2023-01-01,Diamond Jo - Worth,1743874.36,25462253.28,23718378.92,22118.78,8281140.5,8259021.72,1721755.58,17181112.78,15459357.2,117711.52
2023-01-01,Grand Falls Casino Resort,259040.78,4033458.25,3774417.47,212477.87,1919273.38,1706795.51,46562.91,2114184.87,2067621.96,0.0
2023-01-01,Hard Rock Casino,93242.23,1909296.71,1816054.48,77642.44,928326.28,850683.84,15599.79,980970.43,965370.64,6293.85
2023-01-01,Harrah's Council Bluffs Casino & Hotel,264122.74,3502777.19,3238654.45,101265.06,409458.41,308193.35,162857.68,3093318.78,2930461.1,-0.01
2023-01-01,Horseshoe Casino Council Bluffs,278289.33,7797889.65,7519600.32,7177.38,3860827.18,3853649.8,271111.95,3937062.47,3665950.52,18784.53
2023-01-01,Isle Casino Hotel Waterloo,457163.16,7288631.18,6831468.02,39441.77,256599.27,217157.5,417721.39,7032031.91,6614310.52,30858.51
2023-01-01,Isle of Capri - Bettendorf,285769.64,5531529.74,5245760.1,20042.89,591905.19,571862.3,265726.75,4939624.55,4673897.8,19289.45
2023-01-01,Lakeside Casino,12247.34,1034611.61,1022364.27,-3237.07,198082.31,201319.38,15484.41,836529.3,821044.89,826.7
2023-01-01,Prairie Meadows Racetrack & Casino,705942.42,18581756.14,17875813.72,47616.5,1160645.45,1113028.95,658325.92,17421110.69,16762784.77,47651.11
2023-01-01,Q Casino,35509.29,1333348.53,1297839.24,38886.45,664262.55,625376.1,-3377.16,669085.98,672463.14,2396.88
2023-01-01,Rhythm City Casino,77080.79,640927.53,563846.74,69214.89,462315.37,393100.48,7865.9,178612.16,170746.26,5202.95
2023-01-01,Riverside Casino and Golf Resort,10511.93,1512909.01,1502397.08,26748.01,336160.74,309412.73,-16236.08,1176748.27,1192984.35,709.56
2023-01-01,Wild Rose - Clinton,1542920.74,26842156.94,25299236.2,9304.88,150585.69,141280.81,1533615.86,26691571.25,25157955.39,104147.15
2023-01-01,Wild Rose - Emmetsburg,1503390.21,20152191.14,18648800.93,7002.69,206636.02,199633.33,1496387.52,19945555.12,18449167.6,101478.84
2023-01-01,Wild Rose - Jefferson,2021473.82,34148930.16,32127456.34,9169.91,91292.39,82122.48,2012303.91,34057637.77,32045333.86,136449.48
2023-02-01,Ameristar II,-27755.04,9611357.63,9639112.67,-132395.93,4305010.62,4437406.55,104640.89,5306347.01,5201706.12,0.0
2023-02-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,Catfish Bend Casino,54383.0,4040723.43,3986340.43,-41218.9,239828.25,281047.15,95601.9,3800895.18,3705293.28,3670.85
2023-02-01,Diamond Jo - Dubuque,4459074.97,43993803.46,39534728.49,59788.75,626116.25,566327.5,4399286.22,43367687.21,38968400.99,300987.56
2023-02-01,Diamond Jo - Worth,784177.3,16684823.22,15900645.92,-305230.32,4362558.25,4667788.57,1089407.62,12322264.97,11232857.35,52931.97
2023-02-01,Grand Falls Casino Resort,119378.15,3110758.04,2991379.89,83004.34,1303112.29,1220107.95,36373.81,1807645.75,1771271.94,0.0
2023-02-01,Hard Rock Casino,-40064.75,1606269.55,1646334.3,-48144.87,772908.92,821053.79,8080.12,833360.63,825280.51,0.0
2023-02-01,Harrah's Council Bluffs Casino & Hotel,167958.69,2900338.34,2732379.65,10507.66,398981.26,388473.6,157451.03,2501357.08,2343906.05,0.0
2023-02-01,Horseshoe Casino Council Bluffs,73893.02,5947791.65,5873898.63,-59410.72,2638877.18,2698287.9,133303.74,3308914.47,3175610.73,4987.78
2023-02-01,Isle Casino Hotel Waterloo,327514.95,6258801.65,5931286.7,-50857.27,180673.03,231530.3,378372.22,6078128.62,5699756.4,22107.26
2023-02-01,Isle of Capri - Bettendorf,257479.59,5206174.82,4948695.23,54678.12,450327.62,395649.5,202801.47,4755847.2,4553045.73,17379.87
2023-02-01,Lakeside Casino,-46527.66,867009.64,913537.3,-88809.63,153398.47,242208.1,42281.97,713611.17,671329.2,0.0
2023-02-01,Prairie Meadows Racetrack & Casino,635915.63,14235856.92,13599941.29,-97199.62,703592.78,800792.4,733115.25,13532264.14,12799148.89,42924.31
2023-02-01,Q Casino,19337.46,1066946.93,1047609.47,9596.15,460016.7,450420.55,9741.31,606930.23,597188.92,1305.28
2023-02-01,Rhythm City Casino,10668.77,586008.06,575339.29,20691.18,445921.19,425230.01,-10022.41,140086.87,150109.28,720.14
2023-02-01,Riverside Casino and Golf Resort,13350.41,1214332.08,1200981.67,-11889.07,267230.29,279119.36,25239.48,947101.79,921862.31,901.15
2023-02-01,Wild Rose - Clinton,1687707.93,25091639.68,23403931.75,-27650.01,212514.24,240164.25,1715357.94,24879125.44,23163767.5,113920.29
2023-02-01,Wild Rose - Emmetsburg,1477340.94,19427024.63,17949683.69,8111.26,108372.1,100260.84,1469229.68,19318652.53,17849422.85,99720.51
2023-02-01,Wild Rose - Jefferson,1897322.88,32029978.39,30132655.51,18700.48,53686.0,34985.52,1878622.4,31976292.39,30097669.99,128069.29
2023-03-01,Ameristar II,1027366.83,12026511.05,10999144.22,431551.96,5527643.22,5096091.26,595814.87,6498867.83,5903052.96,67473.79
2023-03-01,Casino Queen - Marquette,-111.0,0.0,111.0,-111.0,0.0,111.0,0.0,0.0,0.0,0.0
2023-03-01,Catfish Bend Casino,520331.66,4329057.72,3808726.06,67647.35,345471.15,277823.8,452684.31,3983586.57,3530902.26,35122.39
2023-03-01,Diamond Jo - Dubuque,5438868.31,54832279.64,49393411.33,112769.25,743019.0,630249.75,5326099.06,54089260.64,48763161.58,367123.61
2023-03-01,Diamond Jo - Worth,1852365.75,19869492.03,18017126.28,360918.09,5288232.59,4927314.5,1491447.66,14581259.44,13089811.78,125034.69
2023-03-01,Grand Falls Casino Resort,236908.17,5042496.77,4805588.6,236112.84,2767072.54,2530959.7,795.33,2275424.23,2274628.9,0.0
2023-03-01,Hard Rock Casino,135676.0,1762559.4,1626883.4,104005.63,985595.16,881589.53,31670.37,776964.24,745293.87,6453.76
2023-03-01,Harrah's Council Bluffs Casino & Hotel,319177.52,3875492.6,3556315.08,54162.26,604284.91,550122.65,265015.26,3271207.69,3006192.43,0.0
2023-03-01,Horseshoe Casino Council Bluffs,845300.35,7570329.9,6725029.55,511064.68,3414749.58,2903684.9,334235.67,4155580.32,3821344.65,57057.77
2023-03-01,Isle Casino Hotel Waterloo,592373.6,7105104.12,6512730.52,98275.12,282280.17,184005.05,494098.48,6822823.95,6328725.47,39985.22
2023-03-01,Isle of Capri - Bettendorf,496060.33,6515252.12,6019191.79,47793.15,579626.05,531832.9,448267.18,5935626.07,5487358.89,33484.07
2023-03-01,Lakeside Casino,29530.76,1188279.74,1158748.98,-3291.12,288806.0,292097.12,32821.88,899473.74,866651.86,0.0
2023-03-01,Prairie Meadows Racetrack & Casino,1367509.39,17348571.63,15981062.24,117250.31,937510.01,820259.7,1250259.08,16411061.62,15160802.54,92306.88
2023-03-01,Q Casino,90934.29,1147700.76,1056766.47,43908.5,714767.5,670859.0,47025.79,432933.26,385907.47,6138.06
2023-03-01,Rhythm City Casino,74029.95,629511.67,555481.72,45315.19,437248.25,391933.06,28714.76,192263.42,163548.66,4997.02
2023-03-01,Riverside Casino and Golf Resort,116540.96,1313075.33,1196534.37,21910.22,331338.21,309427.99,94630.74,981737.12,887106.38,7866.51
2023-03-01,Wild Rose - Clinton,1984517.63,28552773.16,26568255.53,13536.58,118140.36,104603.78,1970981.05,28434632.8,26463651.75,133954.94
2023-03-01,Wild Rose - Emmetsburg,1813398.99,22214645.15,20401246.16,51475.52,184636.71,133161.19,1761923.47,22030008.44,20268084.97,122404.43
2023-03-01,Wild Rose - Jefferson,2916430.6,37291017.51,34374586.91,12550.52,68134.77,55584.25,2903880.08,37222882.74,34319002.66,196859.07
2023-04-01,Ameristar II,-366448.45,9143078.75,9509527.2,288940.45,3337046.74,3048106.29,-655388.9,5806032.01,6461420.91,0.0
2023-04-01,Casino Queen - Marquette,3622.2,4420.0,797.8,3622.2,4420.0,797.8,0.0,0.0,0.0,0.0
2023-04-01,Catfish Bend Casino,349648.51,3106289.51,2756641.0,7710.4,162963.5,155253.1,341938.11,2943326.01,2601387.9,23601.27
2023-04-01,Diamond Jo - Dubuque,5025103.97,42568157.28,37543053.31,25871.0,377722.75,351851.75,4999232.97,42190434.53,37191201.56,339194.52
2023-04-01,Diamond Jo - Worth,1401056.94,18969513.97,17568457.03,88415.68,3875878.75,3787463.07,1312641.26,15093635.22,13780993.96,94571.34
2023-04-01,Grand Falls Casino Resort,69402.33,2925029.34,2855627.01,35161.39,1688582.15,1653420.76,34240.94,1236447.19,1202206.25,0.0
2023-04-01,Hard Rock Casino,9216.58,1036295.67,1027079.09,15211.91,562507.61,547295.7,-5995.33,473788.06,479783.39,622.12
2023-04-01,Harrah's Council Bluffs Casino & Hotel,192737.02,2683064.12,2490327.1,42848.87,491125.87,448277.0,149888.15,2191938.25,2042050.1,0.0
2023-04-01,Horseshoe Casino Council Bluffs,280375.63,4741245.06,4460869.43,67114.22,2006182.62,1939068.4,213261.41,2735062.44,2521801.03,18925.36
2023-04-01,Isle Casino Hotel Waterloo,315766.99,5812383.16,5496616.17,22655.99,240438.64,217782.65,293111.0,5571944.52,5278833.52,21314.27
2023-04-01,Isle of Capri - Bettendorf,279514.71,4739665.92,4460151.21,27334.87,460110.57,432775.7,252179.84,4279555.35,4027375.51,18867.24
2023-04-01,Lakeside Casino,20665.47,609746.64,589081.17,-10517.04,63698.75,74215.79,31182.51,546047.89,514865.38,247.63
2023-04-01,Prairie Meadows Racetrack & Casino,672745.03,12622748.44,11950003.41,27704.4,860456.25,832751.85,645040.63,11762292.19,11117251.56,45410.29
2023-04-01,Q Casino,35090.68,831641.52,796550.84,-1530.6,245492.7,247023.3,36621.28,586148.82,549527.54,2368.62
2023-04-01,Rhythm City Casino,54995.06,418792.02,363796.96,51735.02,290637.63,238902.61,3260.04,128154.39,124894.35,3712.17
2023-04-01,Riverside Casino and Golf Resort,13619.2,722005.45,708386.25,-11904.39,183154.61,195059.0,25523.59,538850.84,513327.25,919.3
2023-04-01,Wild Rose - Clinton,1910709.37,19052477.37,17141768.0,9593.24,104544.13,94950.89,1901116.13,18947933.24,17046817.11,128972.88
2023-04-01,Wild Rose - Emmetsburg,1631516.35,15949732.86,14318216.51,-13268.12,73051.53,86319.65,1644784.47,15876681.33,14231896.86,110127.35
2023-04-01,Wild Rose - Jefferson,2218530.84,26653106.85,24434576.01,-1450.11,30977.46,32427.57,2219980.95,26622129.39,24402148.44,149750.83
2023-05-01,Ameristar II,748548.51,6730854.04,5982305.53,392997.37,3236065.65,2843068.28,355551.14,3494788.39,3139237.25,25791.75
2023-05-01,Casino Queen - Marquette,84.04,31363.61,31279.57,84.04,31363.61,31279.57,0.0,0.0,0.0,0.0
2023-05-01,Catfish Bend Casino,340226.74,2488335.7,2148108.96,40419.85,198414.8,157994.95,299806.89,2289920.9,1990114.01,22965.31
2023-05-01,Diamond Jo - Dubuque,4547279.62,36490135.87,31942856.25,-16936.0,298013.25,314949.25,4564215.62,36192122.62,31627907.0,306941.37
2023-05-01,Diamond Jo - Worth,2136780.82,17292282.75,15155501.93,536522.5,2649769.75,2113247.25,1600258.32,14642513.0,13042254.68,144232.71
2023-05-01,Grand Falls Casino Resort,276618.33,2381112.21,2104493.88,118975.56,1330141.26,1211165.7,157642.77,1050970.95,893328.18,0.0
2023-05-01,Hard Rock Casino,128950.62,967919.77,838969.15,55960.05,462506.19,406546.14,72990.57,505413.58,432423.01,8704.17
2023-05-01,Harrah's Council Bluffs Casino & Hotel,252145.68,2400478.24,2148332.56,60472.3,365530.25,305057.95,191673.38,2034947.99,1843274.61,0.0
2023-05-01,Horseshoe Casino Council Bluffs,431818.04,4366889.38,3935071.34,177564.45,1896236.5,1718672.05,254253.59,2470652.88,2216399.29,29147.72
2023-05-01,Isle Casino Hotel Waterloo,426565.48,4588076.39,4161510.91,33247.27,138464.62,105217.35,393318.21,4449611.77,4056293.56,28793.17
2023-05-01,Isle of Capri - Bettendorf,372202.74,3577060.57,3204857.83,62936.88,419078.88,356142.0,309265.86,3157981.69,2848715.83,25123.68
2023-05-01,Lakeside Casino,33718.69,454608.33,420889.64,-5210.15,45288.87,50499.02,38928.84,409319.46,370390.62,2276.01
2023-05-01,Prairie Meadows Racetrack & Casino,1005768.85,10653975.99,9648207.14,100130.8,639718.2,539587.4,905638.05,10014257.79,9108619.74,67889.4
2023-05-01,Q Casino,48435.36,663473.22,615037.86,15842.65,207271.05,191428.4,32592.71,456202.17,423609.46,3269.39
2023-05-01,Rhythm City Casino,14735.34,430825.18,416089.84,4642.16,300581.08,295938.92,10093.18,130244.1,120150.92,994.64
2023-05-01,Riverside Casino and Golf Resort,91437.73,926525.75,835088.02,26999.69,155358.18,128358.49,64438.04,771167.57,706729.53,6172.05
2023-05-01,Wild Rose - Clinton,1846353.02,17376727.0,15530373.98,15282.82,81513.47,66230.65,1831070.2,17295213.53,15464143.33,124628.83
2023-05-01,Wild Rose - Emmetsburg,1618351.62,13612693.82,11994342.2,700.34,63567.25,62866.91,1617651.28,13549126.57,11931475.29,109238.73
2023-05-01,Wild Rose - Jefferson,2279849.6,22281788.44,20001938.84,94.4,14788.64,14694.24,2279755.2,22266999.8,19987244.6,153889.85
2023-06-01,Ameristar II,201553.62,5198160.04,4996606.42,85082.5,2795778.48,2710695.98,116471.12,2402381.56,2285910.44,13604.87
2023-06-01,Casino Queen - Marquette,1961835.95,7203293.12,5241457.17,14902.91,36311.19,21408.28,1946933.04,7166981.93,5220048.89,132070.75
2023-06-01,Catfish Bend Casino,176193.01,1454193.78,1278000.77,6616.0,146051.05,139435.05,169577.01,1308142.73,1138565.72,11893.03
2023-06-01,Diamond Jo - Dubuque,2917255.65,28077097.26,25159841.61,56602.25,289614.5,233012.25,2860653.4,27787482.76,24926829.36,196914.76
2023-06-01,Diamond Jo - Worth,978737.78,10570923.34,9592185.56,23576.5,1524062.5,1500486.0,955161.28,9046860.84,8091699.56,66064.8
2023-06-01,Grand Falls Casino Resort,89524.44,2090502.16,2000977.72,-20907.26,1268605.7,1289512.96,110431.7,821896.46,711464.76,0.0
2023-06-01,Hard Rock Casino,74995.03,591092.47,516097.44,28162.26,327587.14,299424.88,46832.77,263505.33,216672.56,5062.16
2023-06-01,Harrah's Council Bluffs Casino & Hotel,144965.26,1933013.78,1788048.52,64008.4,376166.2,312157.8,80956.86,1556847.58,1475890.72,0.0
2023-06-01,Horseshoe Casino Council Bluffs,63639.66,3479189.24,3415549.58,-15768.38,1607179.72,1622948.1,79408.04,1872009.52,1792601.48,4295.68
2023-06-01,Isle Casino Hotel Waterloo,286814.65,3541272.14,3254457.49,15190.75,113228.25,98037.5,271623.9,3428043.89,3156419.99,19359.99
2023-06-01,Isle of Capri - Bettendorf,121909.48,2663397.81,2541488.33,-10569.16,314245.34,324814.5,132478.64,2349152.47,2216673.83,8228.89
2023-06-01,Lakeside Casino,42526.07,389966.47,347440.4,41334.29,81365.95,40031.66,1191.78,308600.52,307408.74,2870.51
2023-06-01,Prairie Meadows Racetrack & Casino,618891.07,7378027.69,6759136.62,48771.52,365167.87,316396.35,570119.55,7012859.82,6442740.27,41775.15
2023-06-01,Q Casino,9834.02,486927.55,477093.53,9855.95,186601.45,176745.5,-21.93,300326.1,300348.03,663.8
2023-06-01,Rhythm City Casino,3400.61,275967.11,272566.5,-8448.82,150440.77,158889.59,11849.43,125526.34,113676.91,229.54
2023-06-01,Riverside Casino and Golf Resort,44596.97,576303.54,531706.57,-15980.86,115973.99,131954.85,60577.83,460329.55,399751.72,3010.3
2023-06-01,Wild Rose - Clinton,978029.65,14333590.27,13355560.62,9909.69,87362.14,77452.45,968119.96,14246228.13,13278108.17,66017.0
2023-06-01,Wild Rose - Emmetsburg,807008.77,10963046.36,10156037.59,11950.7,66626.01,54675.31,795058.07,10896420.35,10101362.28,54473.09
2023-06-01,Wild Rose - Jefferson,1133519.08,17913686.38,16780167.3,4294.53,15134.95,10840.42,1129224.55,17898551.43,16769326.88,76512.54
